favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
19773,Twitter for iPhone,"अमेठी जिले के छोटे-छोटे दुकानदारों और किसानों ने, महिलाओं और ठेले-खोमचे-गुमटी वालों ने केरला के बाढ़-पीड़ितों का द… https://t.co/2mYi3Unv8d",,False,Tue Sep 25 05:48:20 +0000 2018,5381,1044463591406161920
304,Twitter Web Client,We briefed the President on the FTII matter,,False,Thu Aug 13 09:04:58 +0000 2015,307,631753300371574784
5584,Twitter for iPhone,Had a nice interaction with the students of The Doon School today https://t.co/8gxvpw8rmX,,False,Fri Aug 18 10:52:00 +0000 2017,2035,898497704191549440
3731,Twitter for iPhone,ये सरकार गरीब और किसान विरोधी है-पिछले 3सालों में इस सरकार ने 1 लाख 40 हजार करोड़ रुपया हिंदुस्तान के 50 सबसे बड़े उद्योगपतियों का माफ किया,,False,Fri Mar 31 08:23:16 +0000 2017,2050,847725971939573760
23661,Twitter for iPhone,"नेताजी सुभाष चंद्र बोस जी की जयंती पर उन्हें शत् शत् नमन।

#netajisubhashchandrabose https://t.co/qCAQNeVUA3",,False,Wed Jan 23 04:37:51 +0000 2019,5195,1087932399562969090
1586,Twitter for iPhone,Best wishes to @NSUI for their National Executive meet #Sankalp16,,False,Mon Nov 21 16:09:19 +0000 2016,1100,800732835925540865
19525,Twitter for iPhone,NRIs are the true representatives of our soft power and the brand ambassadors of our nation across the globe. Looki… https://t.co/B1jLZutJJm,,False,Sun Jan 07 16:27:27 +0000 2018,6058,950041198017867782
790,Twitter for iPhone,"This attack on our democracy &amp; Constitution, first in Arunachal &amp; now Uttarakhand, is the true face of Modiji's BJP",RahulGandhi,False,Sun Mar 20 06:54:43 +0000 2016,965,711445852510773248
393,Twitter for iPhone,"उन्होंने कहा था अच्छे दिन आएंगे, कहा था महंगाई कम करूँगा- पर आज दाल Rs 200/Kg  हो गयी है, मोदी जी एक शब्द नहीं कहते",,False,Mon Oct 26 08:31:28 +0000 2015,459,658561568829927425
41269,Twitter for iPhone,Manmohan Singh Ji’s birthday is an opportunity for us to appreciate and remember his many years of selfless service… https://t.co/pSDHlDKlQX,,False,Wed Sep 26 03:12:17 +0000 2018,9673,1044786709630767104
1588,Twitter for iPhone,FYI Modiji: a Kashmir strategy cannot be developed using selfies and sound bites,,False,Tue Sep 20 14:46:07 +0000 2016,1457,778243848195612672
591,Twitter for iPhone,"प्रधानमंत्री विकास की बात करते हैं, लेकिन जहाँ भी BJP जीतती है वहां लड़ाई होती है,अगर असम में खून और आंसू वापस लौट गए तो विकास कहाँ से होगा?",,False,Thu Mar 31 07:24:03 +0000 2016,654,715439498536955904
715,Twitter for iPhone,आप सभी को बसंत पंचमी और सरस्वती पूजा की हार्दिक शुभकामनायें !,,False,Fri Feb 12 04:14:00 +0000 2016,653,697997052962144256
10394,Twitter for iPhone,NSUI has launched a 4-week public policy course for “Future of India” Fellows. The summer boot camp will provide In… https://t.co/jMvNvYtUGe,,False,Sun May 13 02:53:34 +0000 2018,4126,995497251261767680
571,Twitter Web Client,He also met Babulal who was brutally attacked over a land dispute in Nagaur. Babulal sat on 99 day dharna for justice http://t.co/e3Kxbw2RLE,RahulGandhi,False,Fri Jun 12 13:14:44 +0000 2015,520,609348106782556162
592,Twitter for iPhone,"They are suppressing the voice of students in Delhi, in Hyderabad, in Lucknow. We will not accept this. We will fight this",,False,Tue Feb 16 10:41:40 +0000 2016,686,699544164237574145
2562,Twitter for iPhone,"'मेरी लड़ाई उस विचारधारा के खिलाफ है, जिसने गांधी जी की हत्या की' Bhiwandi, Maharashtra https://t.co/eHjWelYB1b",,False,Mon Jan 30 09:30:36 +0000 2017,1370,825999643636953089
2165,Twitter for iPhone,Strongly condemn the militant attack on Army base in Uri. My heartfelt condolences to the families of the bravehearts martyred in the attack,,False,Sun Sep 18 06:06:04 +0000 2016,1764,777388200335507456
1252,Twitter for iPhone,"My heartfelt condolences to the families of the brave CRPF jawans martyred in the attack in Dantewada, Chhattisgarh. I salute their courage",,False,Wed Mar 30 12:30:00 +0000 2016,1073,715154106478821376
1978,Twitter for iPhone,"Is it wrong to offer condolences to a grieving family?Govt must apologize for making the family of a soldier suffer
https://t.co/O6ICZ1o2hc",,False,Wed Nov 02 16:07:21 +0000 2016,1820,793846970590736384
710,Twitter Web Client,"मैं और कांग्रेस पार्टी नहीं झुकेंगे । हम गरीबों और कमज़ोर लोगों के लिए लड़ते रहेंगे, और एक इंच पीछे नहीं हटेंगे 
https://t.co/d4Y1ClO7go",,False,Sat Dec 19 11:08:01 +0000 2015,729,678169912158740480
3250,Twitter for iPhone,Thank you for your wishes @chennithala ji. https://t.co/uoQcWBClZP,,False,Sat Dec 16 15:35:34 +0000 2017,937,942055610400378881
1090,Twitter for iPhone,I hope rescue and relief operations reach the workers still trapped inside at the earliest,RahulGandhi,False,Fri Dec 30 06:53:46 +0000 2016,845,814726155345358850
26520,Twitter for iPhone,Forgiveness is a virtue of the brave: Indira Gandhi https://t.co/kjlDwVslpW,,False,Tue Oct 31 05:13:37 +0000 2017,8801,925229248666890241
739,Twitter for iPhone,"More power to the bright young women who questioned, debated, &amp;engaged important issues.You were brilliant (2/2)",,False,Wed Nov 25 16:10:10 +0000 2015,734,669548640688476160
589,Twitter for iPhone,मनु और मनु की सोच को हमने Constitution के माध्यम से सबसे बड़ी चोट मारी,,False,Mon Apr 11 13:47:40 +0000 2016,621,719522304401629184
349,Twitter Web Client,"मोदीजी ने कहा था की किसानों के लिए MSP बढ़ा दूँगा- लेकिन पंजाब, हरयाणा, आंध्रा,तेलंगाना, कर्नाटक,महाराष्ट्र में किसान आत्महत्या कर रहें हैं",,False,Wed Oct 07 07:49:02 +0000 2015,408,651665520802983936
3568,Twitter for iPhone,Strongly condemn the terror attack in Manchester.Absolutely shocked&amp;saddened by the loss of lives&amp;suffering caused by the senseless violence,,False,Tue May 23 04:59:39 +0000 2017,1670,866881288153649153
35248,Twitter for iPhone,"Mr Prime Minister, your silence is unacceptable. 

1. What do YOU think about the growing violence against women &amp;… https://t.co/HB6ZnrMmmO",,False,Fri Apr 13 10:03:15 +0000 2018,13958,984733748347490304
1161,Twitter for iPhone,"2008 में जब International economy में आंधी आयी- तेल $110 प्रति बैरल था,तब मनमोहन सिंहजी ने किसानों का 70,000 करोड़ रूपये कर्ज़ माफ़ कर दिया",,False,Thu Jul 28 10:39:16 +0000 2016,1208,758612781939630081
15091,Twitter for iPhone,"Maldives, once one of our closest allies &amp; beneficiary of massive aid, is cancelling Indian work visas &amp; putting up… https://t.co/ZXR6kyk9oq",,False,Thu Jun 14 15:42:18 +0000 2018,6393,1007287118496841729
487,Twitter for iPhone,The Govt of India begged the then CM of Gujarat again &amp;again not to go to Mumbai because he would disturb the operation. Did he care ? No,RahulGandhi,False,Wed Mar 02 11:49:32 +0000 2016,719,704997060601204738
1316,Twitter for iPhone,"""Those who see all things in themselves, and themselves in all beings, relinquish hatred"" 
Isha Upanishad https://t.co/bOHyBfVAN4",,False,Thu Sep 29 04:42:58 +0000 2016,999,781353552409079808
2763,Twitter for iPhone,"चाहे किसी के पास भी सत्ता हो,अगर वो देश में नफरत फैलाने की कोशिश करेंगे,डराने की कोशिश करेंगे,तो ये देश उस बात को मानने के लिए तैयार नहीं है",,False,Mon Apr 17 09:30:35 +0000 2017,1338,853903505022525440
356,Twitter for iPhone,"After 26/11,we isolated Pakistan diplomatically, but this Govt deals with them in an ad-hoc manner (3/3)",RahulGandhi,False,Sat Jan 16 06:31:53 +0000 2016,429,688247279648559105
1131,Twitter for iPhone,Arrived in Jaunpur to a warm welcome at Shahganj Public Inter College https://t.co/CEAONt96ka,,False,Sat Sep 10 08:09:31 +0000 2016,859,774520161969795072
1691,Twitter for iPhone,Quick break for some delicious chai &amp; samosa enroute to Mau! https://t.co/egeLP0sZr6,,False,Sun Sep 11 08:14:56 +0000 2016,1239,774883915773382658
1036,Twitter Web Client,"Paying tribute to Rajivji, at Vir Bhumi http://t.co/PMLFSkLtiN",,False,Thu May 21 02:59:56 +0000 2015,1038,601220853217435649
21490,Twitter Web Client,"1. PDP says “talks” with Pakistan.

2. BJP Defence Minister says ""Pakistan will pay the price"".

While our soldiers… https://t.co/gR7vdCaesQ",,False,Tue Feb 13 10:54:46 +0000 2018,8442,963365828681924608
1198,Twitter Web Client,This Sunday sharing some special moments http://t.co/p0m23PqzW6,,False,Sun May 10 07:55:03 +0000 2015,866,597308855832289280
197,Twitter for iPhone,@milinddeora Thanks a lot Milind,milinddeora,False,Mon Jun 19 14:40:30 +0000 2017,47,876811937165623296
279,Twitter for iPhone,"I admire Kamaraji because he listened to all the people of Tamil Nadu, not just one group or just one community: Rahul Gandhi",,False,Thu Jul 23 12:18:33 +0000 2015,324,624191869262544898
4808,Twitter for iPhone,"Against the tyranny of fear we stand with our students.For every voice raised in anger, intolerance &amp;ignorance there will be a Gurmehar Kaur",,False,Mon Feb 27 11:45:53 +0000 2017,3026,836180550670954496
2470,Twitter for iPhone,On Vijay Diwas my tribute to the martyrs of the 1971 war.We honour today the courage&amp; sacrifice of those who defend our freedom each day,,False,Fri Dec 16 04:10:53 +0000 2016,1485,809611731701899264
2354,Twitter for iPhone,At the meeting of the North East Congress Coordination Committee. Discussed ways to strengthen the Party in the reg… https://t.co/SfdGJhCL9O,,False,Thu Apr 27 07:37:33 +0000 2017,1137,857498942040293376
23789,Twitter for iPhone,सभी देशवासियों को राम नवमी की हार्दिक शुभकामनाएं।,,False,Sun Mar 25 04:46:25 +0000 2018,5124,977768645710499840
26900,Twitter for iPhone,"#BreakingNews

विश्व अहिंसा दिवस पर BJP का दो-वर्षीय गांधी जयंती समारोह शांतिपूर्वक दिल्ली आ रहे किसानों की बर्बर… https://t.co/LyTU2yw9Bc",,False,Tue Oct 02 08:11:28 +0000 2018,9239,1047036327261278210
2339,Twitter for iPhone,Any step to clean political funding will be supported by us,,False,Wed Feb 01 08:49:47 +0000 2017,1254,826714147794542592
26221,Twitter for iPhone,छत्तीसगढ़ में नक्सली हमले में छः जवानों की मारे जाने की ख़बर बेहद दुखद है। मेरी संवेदनाऐं उनके परिवारों के साथ है।,,False,Sun May 20 13:18:36 +0000 2018,6585,998191261881458689
396,Twitter Web Client,"और यह मोदी जी जैसे 'सूट-बूट' वाले नेता नहीं है। यह किसानों के नेता हैं। यह हर हफ़्ते आपको 'मन की बात' नहीं बताते,आपके मन की बात सुनते है।",RahulGandhi,False,Sat Oct 10 09:22:43 +0000 2015,461,652776260993585152
2269,Twitter for iPhone,"'जब किसान/गरीब समय पर लोन नहीं चुका पाता तो आप उसे जेल में डालते हैं पर जब 50परिवार लाखों करोड़ ले जाते हैं,तो आप… https://t.co/4OIVpo6ZX4",,False,Mon Dec 19 10:39:09 +0000 2016,1427,810796607562100738
612,Twitter for iPhone,Congratulations to Daw Aung San Suu Kyi &amp;the NLD on their historic win.Her victory marks a new era for Myanmar.I wish her the very best,,False,Thu Nov 12 17:18:05 +0000 2015,546,664854689867935744
450,Twitter Web Client,"It is an insult to ppl of Manipur,Assam &amp;Arunachal that their CMs have not been advised about the Naga accord. Watch:https://t.co/bxUU63Vam7",,False,Thu Aug 06 06:22:35 +0000 2015,545,629175717062836224
536,Twitter for iPhone,"The RSS/BJP model of education is destroying the creativity of our institutions,harming future of youth #FTII Watch: https://t.co/KaAck80fjl",,False,Wed Aug 19 11:43:37 +0000 2015,562,633967550687129600
746,Twitter for iPhone,"जो आपका पैसा शारदा scam में लूटा,जो पैसा ममताजी के लोगों ने TV पर  लिया,हम उसके खिलाफ कार्यवाही करेंगे-आपका पैसा वापस आपके जेब में डालेंगे!",,False,Sat Apr 23 08:42:19 +0000 2016,841,723794116715380737
35254,Twitter for iPhone,Ppl been asking who tweets for this guy..I'm coming clean..it's me..Pidi..I'm way 😎 than him.  Look what I can do w… https://t.co/PuIbHkn2Q8,,False,Sun Oct 29 07:00:46 +0000 2017,13809,924531438661148673
8864,Twitter for iPhone,I am in Telangana on a two day tour. Today I will address public meetings at Kosgi &amp; Madhira. There are also corner… https://t.co/8FBdh2xqGF,,False,Wed Nov 28 03:18:23 +0000 2018,2745,1067618681725820929
573,Twitter for iPhone,"Great energy at Nilam Bazar, Karimganj https://t.co/tUm3y0iN6f",,False,Tue Mar 29 10:50:52 +0000 2016,561,714766771069317120
1261,Twitter for iPhone,"There is a drought all over the country.Farmers are committing suicide, but here at India Gate Modiji is celebrating with Bollywood stars",,False,Sat May 28 15:43:08 +0000 2016,1392,736583593170849793
284,Twitter for iPhone,"छत्तीसगढ़ के बारे में कोई जवाब नहीं मिला, सुषमा स्वराज जी के बारे में, कोई जवाब नहीं मिला:राहुल गांधी(2/2)",,False,Thu Jul 23 07:50:00 +0000 2015,332,624124288094703617
608,Twitter for iPhone,"आपका जो business है, जो कारीगरों का काम है, वो आपसे छीनकर 10-15 बड़े बड़े उद्योगपतियों को दिया जा रहा है, ये reality है",,False,Tue Apr 12 09:54:40 +0000 2016,679,719826059038826496
17529,Twitter for iPhone,"Gujarat is priceless. It has never been bought. It can never be bought. It will never be bought.
https://t.co/czGCQzrxY4",,False,Mon Oct 23 05:44:50 +0000 2017,8859,922338001224531969
529,Twitter for iPhone,"At this time the effort shld be to ensure that people of Tamil Nadu &amp;Puducherry are given the relief that they need
https://t.co/lOZbslvoGg",,False,Tue Dec 08 07:53:51 +0000 2015,578,674134780858920960
2093,Twitter for iPhone,"प्रधानमन्त्री डरे हुए हैं, पॉप कॉन्सर्ट और  पब्लिक रैली में जाते हैं लेकिन सदन में चर्चा क्यूँ नहीं होने दे रहे हैं?
https://t.co/iLId2WRMub",,False,Wed Dec 14 09:24:08 +0000 2016,1478,808965787054542848
618,Twitter for iPhone,Flood situation in Assam is extremely worrying. My thoughts and prayers are with the people affected by this calamity,,False,Sat Aug 22 04:09:38 +0000 2015,607,634940465394020355
414,Twitter Web Client,"This is an attitude shared by PM, CM &amp; BJP-RSS-If somebody is weak,they can be crushed.What you are seeing is the result of this attitude!",RahulGandhi,False,Wed Oct 21 07:46:05 +0000 2015,567,656738209708150784
15759,Twitter for iPhone,"If the sight of a highly educated MP &amp; Central Minister, Jayant Sinha, garlanding &amp; honouring criminals convicted o… https://t.co/McpoJwYkDK",,False,Tue Jul 10 11:33:56 +0000 2018,6473,1016646702370033664
5055,Twitter for iPhone,Strongly condemn the terrorist attack in Barcelona. Share the pain of the families who lost their loved ones in this mindless violence,,False,Fri Aug 18 04:55:05 +0000 2017,1820,898407884597248001
8211,Twitter for iPhone,"Had a good interaction with Anganwadi workers in Dabhoi, Vadodara https://t.co/pGn9qCnnQq",,False,Tue Oct 10 10:57:53 +0000 2017,2875,917705739866533890
24318,Twitter for iPhone,"सही फ़रमाया, जनता भी यही सोचती है कि सरकार ने लोगों के सपनों और उनके भरोसे को अपने लोभ का शिकार बनाया है| https://t.co/zhlKTrKHgU",,False,Tue Oct 09 08:55:38 +0000 2018,9904,1049584160577384449
393,Twitter for iPhone,"सुष्मा जी ने कल संसद में लंबी लंबी बातें की, लेकिन हमने जो दो सवाल पूछे, उनका जवाब नहीं दिया अरुण जेटली जी ने भी ललित मोदी को defend किया",,False,Thu Aug 13 07:24:15 +0000 2015,419,631727953626304513
2911,Twitter for iPhone,"'हमारे लोग अमरीका में मारे जा रहे हैं और मोदीजी चुप हैं। वो इसलिए चुप हैं क्योंकि वो डरते हैं' रामलीला मैदान, दिल्ली https://t.co/qEncx6wmJ9",,False,Tue Mar 07 14:49:49 +0000 2017,1369,839125942643523587
5935,Twitter for iPhone,"Ramzan Mubarak to all. May this month be filled with blessings &amp; the spirit of love, compassion &amp; sacrifice",,False,Sun May 28 03:57:02 +0000 2017,2222,868677467443126272
318,Twitter Web Client,"रोज़गार की बात आती है, तो आपको मोदीजी के साथ युवा नहीं दिखेंगे, मज़दूर नहीं दिखेंगे, पर बड़े बड़े Experts दिखाई देंगे",,False,Sun Sep 20 07:39:59 +0000 2015,461,645502651795292160
1032,Twitter for iPhone,Great energy at the Punjab Party meet.I'm confident that Congress led by Captain will win the polls &amp;make Punjab the No.1 state once again!,,False,Sat Apr 16 15:10:26 +0000 2016,1008,721355075352788993
15931,Twitter for iPhone,"In Karnataka, when it comes to corruption, it’s a “No Contest” as this graphic shows. The BJP wins hands down! https://t.co/nP578fLJzC",,False,Wed May 09 08:49:37 +0000 2018,6133,994137300937379840
18162,Twitter for iPhone,"The truth does not go away because you hide from it. Modi ji, stop hiding and open the Parliament so the truth of w… https://t.co/fWx2r7DQom",,False,Tue Nov 21 15:18:14 +0000 2017,8386,932991548916056064
3750,Twitter for iPhone,"Best wishes to T.N. Prathapan &amp;his team for All India Fishermen Congress,a platform to bring the voices of fisherme… https://t.co/LbjJHflFGa",,False,Wed Sep 06 10:16:36 +0000 2017,1567,905374166429380608
19371,Twitter for iPhone,"I will be in Chhattisgarh today to inaugurate the new Congress office, Rajiv Bhawan, in Raipur. I will also be meet… https://t.co/c7cp6y7ZlV",,False,Fri Aug 10 03:20:16 +0000 2018,5116,1027756489459621888
1243,Twitter for iPhone,"Snapshots from rallies in Madurai, Coimbatore &amp; Maduravoyal.Thank you everyone for the tremendous energy &amp; support! https://t.co/e7oQbhgEAJ",,False,Sat May 07 17:44:40 +0000 2016,1073,729004034384793600
4668,Twitter for iPhone,Heartbreaking to see J&amp;K being pushed back several decades because of the complete failure of the PDP/BJP Govt,,False,Fri Jun 23 08:22:32 +0000 2017,2324,878166369753120769
507,iOS,Tribute to Shri K Kamarajji on his birth anniversary http://t.co/Kh6vEp2mL6,,False,Wed Jul 15 04:51:04 +0000 2015,479,621180153385783297
21699,Twitter for iPhone,"This man is an embarrassment to every Indian. He's unfit to be a Union Minister and deserves to be sacked.  

https://t.co/SbrvEdQBur",,False,Mon Jan 28 10:16:57 +0000 2019,7529,1089829677110255618
32357,Twitter for iPhone,"देश का चौकीदार ‘खुल जा सिमसिम’ कब कहता है? 

अनिल अम्बानी को राफेल घोटाले में 1,30,000 Cr.

50 करोड़ भारतीयों को Ay… https://t.co/LIursBBHQf",,False,Fri Sep 28 10:38:57 +0000 2018,10391,1045623893753573377
3452,Twitter for iPhone,"'मोदी जी आप देश से भाग नहीं सकते हैं, आप छुप नहीं सकते हैं -कांग्रेस पार्टी आपसे जवाब ज़रूर निकलवायेगी' Nehru Groun… https://t.co/EHU9I6iIlv",,False,Sat Dec 17 11:43:56 +0000 2016,2235,810088132171296768
914,Twitter for iPhone,जौनपुर रोड शो में जनता का उत्साह! https://t.co/O1T5oUTkTg,,False,Sat Sep 10 11:30:18 +0000 2016,848,774570693140754432
492,Twitter for iPhone,Impressed by the enthusiasm of women SHGs who displayed products made by them-organised by Mahila Swarojgari Sanstha https://t.co/l76G5k9BfG,,False,Fri Dec 11 09:48:25 +0000 2015,599,675250777091280896
350,Twitter for iPhone,"Punjab is in crisis. Farmers have problems here,drugs are also a big problem here",,False,Thu Nov 05 05:14:24 +0000 2015,391,662135855536934912
850,Twitter for iPhone,"कुछ दिन पहले जो विडियो पूरे हिंदुस्तान ने देखा,वो मैने भी देखा।आज मैं उन बच्चों के परिवारों से मिला जिन्हे 40 लोगों ने मिलकर मारा।",,False,Thu Jul 21 10:59:38 +0000 2016,1030,756081194266009601
517,Twitter for iPhone,"Very sad to learn about the Russian plane crash in Egypt,my deepest condolences to the families of the victims of this terrible accident",,False,Sat Oct 31 15:10:58 +0000 2015,517,660474047084392448
320,Twitter for iPhone,The Congress Party and the people of Kerala want an answer to this question,,False,Tue Feb 09 14:06:55 +0000 2016,365,697059104523595776
373,Twitter for iPhone,My thoughts are with her mother and family in this time of grief(2/2),,False,Sun Sep 13 11:53:18 +0000 2015,338,643029685400567808
1053,Twitter for iPhone,"कांग्रेस पार्टी और गुजरात की जनता आपके साथ खड़ी हुई है। हम इस विचारधारा को गुजरात में ही नहीं, पूरे हिंदुस्तान में हराकर दिखाएंगे",,False,Thu Jul 21 11:25:12 +0000 2016,1117,756087626281521152
419,Twitter for iPhone,Rahul Gandhi at the District Congress Committee office in Pune. Will meet  FTII students thereafter. #RGWithFTII http://t.co/5aEqMjHbxk,,False,Fri Jul 31 06:04:44 +0000 2015,432,626996897987690496
1602,Twitter for iPhone,"Door to door campaign begins from vill Pachladi. Met farmers, &amp;collected Kisan Maang Patras outlining their demands https://t.co/sdNoZOB11R",,False,Tue Sep 06 05:56:06 +0000 2016,1269,773037036496355328
7931,Twitter for iPhone,Independence Day celebrations at AICC headquarters. A very happy Independence Day to all. https://t.co/AuQ9juTWuo,,False,Tue Aug 15 06:13:08 +0000 2017,2596,897340362406019073
1192,Twitter for iPhone,"Toppling elected Govts by indulging in horse trading &amp; blatant misuse of money &amp; muscle, seems to be BJP's new model, after failure in Bihar",,False,Sun Mar 20 06:53:37 +0000 2016,1255,711445575325978624
960,Twitter for iPhone,"UPA के समय दाल की MSP और market price में 30 रूपये का अंतर था, आज 130 रूपये है।मोदीजी ये समझाइये कि ये 100 रूपये किसके पास जा रहे हैं?",,False,Thu Jul 28 10:36:47 +0000 2016,1037,758612158649360384
2069,Twitter for iPhone,"ये निर्णय PM ने बिना सोचे समझे किया है।अब ये निर्णय हो गया है, तो हम इसे reverse नहीं करना चाहते,मगर जो कठिनाई हो रही है उसे तो हल कीजिये!",,False,Tue Nov 15 16:31:24 +0000 2016,1431,798564064091729920
378,Twitter for iPhone,Best wishes to all pilgrims &amp;devotees at the beginning of the Kumbh Mela. I hope everyone has a safe &amp;peaceful pilgrimage:Rahul Gandhi,,False,Tue Jul 14 14:40:09 +0000 2015,367,620966014927278080
300,Twitter for iPhone,My heartfelt condolences to families who have lost loved ones in this terrible calamity (2/2),,False,Mon Sep 07 09:16:06 +0000 2015,293,640815797724512257
587,Twitter for iPhone,Truth will not be silenced in the case of corruption scams either where the Prime Minister is protecting the guilty (2/3),,False,Mon Aug 03 15:10:52 +0000 2015,784,628221500445712384
358,Twitter for iPhone,Congratulations @JustinTrudeau and the Liberal Party of Canada for the resounding victory in elections.Wishing you &amp; your team the very best,,False,Wed Oct 21 06:10:59 +0000 2015,357,656714277110157312
420,Twitter Web Client,"जब कांग्रेस सत्ता में थी,तो हमने करोड़ो लोगो को MNREGA के माध्यम से गरीबी से निकाला। किसानों का 70,000 करोड़ कर्जा माफी देकर रक्षा की",,False,Sat Dec 05 08:34:46 +0000 2015,471,673057915364749312
620,Twitter for iPhone,"Modiji spoke about giving 2 crore jobs every year, we saw 'Make in India' on TV channels and big shows in Mumbai",,False,Fri May 06 05:23:22 +0000 2016,759,728455091598958593
1616,Twitter for iPhone,"Happy Teacher's Day! Today we celebrate the teachers, mentors &amp; guides who dedicate their lives to shaping young minds",,False,Mon Sep 05 03:33:24 +0000 2016,1183,772638735380910081
1131,Twitter for iPhone,"'I am against the ideology of RSS and the ideology of all such organizations that try to divide India'
https://t.co/KKpEP8OPLY",,False,Thu Sep 29 06:02:50 +0000 2016,887,781373653623508992
27450,Twitter for iPhone,Modi-Master of Data Manipulation. https://t.co/e1n1JXeTxE,,False,Sat Dec 01 04:40:42 +0000 2018,8005,1068726561279549440
42095,Twitter for iPhone,With the RBI Governor's resignation one more independent institution has fallen. The BJP has demolished every templ… https://t.co/euSQ598Q2l,,False,Mon Dec 10 16:32:07 +0000 2018,11109,1072167085390905344
1149,Twitter for iPhone,"'अगर कोई नेता आपको अपने भाई से लड़ाता है तो वो आपसे आपका चैन, आपका भविष्य और आपके देश का भविष्य छीन रहा है' https://t.co/b3gQjtBsh9",,False,Wed Sep 14 16:26:27 +0000 2016,896,776094770514964481
414,Twitter for iPhone,Meeting the Kalasa- Banduri delegation in Ranebennur http://t.co/Y7zZtdFOLC,,False,Sat Oct 10 04:29:47 +0000 2015,378,652702544251121664
411,Twitter for iPhone,Extremely sad to learn of the passing away of veteran journalist &amp; Editor Mr Arindam Sengupta(1/2),,False,Thu Jan 28 06:26:51 +0000 2016,496,692594667397840896
588,Twitter for iPhone,Interacting with Mahila Congress leaders at the National Council Meet earlier today http://t.co/2BgE0GPwgc,,False,Thu Jul 09 14:15:34 +0000 2015,529,619147888942186496
747,Twitter for iPhone,Schedule for Day16 of the Kisan Yatra today in Raebareli and Lucknow https://t.co/ngq2lTmMMF,,False,Fri Sep 23 03:22:16 +0000 2016,580,779158918291296256
423,Twitter for iPhone,Authorities must ensure better crowd management at our places of worship so that devotees have a safe darshan &amp; such incidents are avoided,,False,Mon Aug 10 03:41:37 +0000 2015,442,630584760046235648
5292,Twitter for iPhone,"NH निर्माण के कारण जगदीशपुर, अमेठी में प्रभावित किसानों और व्यापारियों के साथ उनके हक़ और मुआवज़े के लिए NHAI अधिका… https://t.co/H9e5ayx1DW",,False,Tue Aug 01 07:58:42 +0000 2017,1869,892293498786816000
455,Twitter Web Client,We have to evolve our paradigm into a new set of ideas.These ideas will come from the work our state govts are doing. http://t.co/Q7NSnipX9k,,False,Tue Jun 09 11:55:16 +0000 2015,457,608240943599190016
514,Twitter for iPhone,Public Rally at Durbar field https://t.co/STy8D47uYz,,False,Tue Feb 16 09:28:14 +0000 2016,551,699525682875904000
1568,Twitter for iPhone,Deepest condolences to those who lost loved ones in the Dhaka attck.My heart goes out to the fmly of Tarishi Jain-she remains in our prayers,,False,Sat Jul 02 14:26:35 +0000 2016,1428,749247903898542080
31543,Twitter for iPhone,"The waters of lake Mansarovar are so gentle, tranquil and calm. They give everything and lose nothing. Anyone can d… https://t.co/SwjRdq5UA5",,False,Wed Sep 05 04:45:43 +0000 2018,7946,1037200078673522699
678,Twitter Web Client,Technology enables the invention not just of new tools and machines but new ways of thinking and doing -and that is its greatest promise: RG,RahulGandhi,False,Mon May 11 06:03:17 +0000 2015,587,597643116682747904
2415,Twitter for iPhone,पिछले 3 सालों में तेलंगाना में 2855 किसानों ने आत्महत्या की- 100 किसानों ने मुख्यमंत्री के निर्वाचन क्षेत्र में आत्महत्या की #Telangana,,False,Thu Jun 01 15:23:26 +0000 2017,1325,870299759554301952
2467,Twitter for iPhone,Another chapter unfolds in the incredible journey of National Herald! In Bengaluru today for #NationalHeraldLive… https://t.co/1S3ksXbUWt,,False,Mon Jun 12 03:54:46 +0000 2017,1673,874112715140325376
435,Twitter Web Client,"Black Money के Network को क्यों बचाया जा रहा है, देश जानना चाह रहा है 15 लाख कहाँ गए?",,False,Wed Aug 12 12:41:05 +0000 2015,616,631445299676839936
646,Twitter for iPhone,"अब आपने कहा की मुझे कुछ करना है, आपने Order दे दिया है, तो हम कुछ रास्ता निकालेंगे। दबाव डालेंगे : राहुल गांधी http://t.co/ZZseNKutS1",,False,Mon Jul 13 03:24:00 +0000 2015,647,620433467650641920
5595,Twitter for iPhone,Deeply pained.My thoughts are with the families of the victims.BJP govt is responsible &amp; should punish the negligen… https://t.co/9y8H6BXDGg,,False,Fri Aug 11 16:42:53 +0000 2017,3253,896049289889054720
1982,Twitter for iPhone,"मेरे अनुसार SCAM का मतलब है:
Service गरीब लोगों की 
Courage सच बोलने का 
Ability वादे पूरे करने की 
Modesty कि सब में कुछ न कुछ कमी होती है",RahulGandhi,False,Sun Feb 05 11:31:22 +0000 2017,1614,828204364397285377
2017,Twitter for iPhone,Best wishes to the people of Odisha celebrating Pana Sankranti.Happy #OdiaNewYear!ଓଡିଆ ନୂଆ ବର୍ଷ ତଥା ମହାବିଷୁବ  ସଂକ୍ରାନ୍ତି ପାଇଁ ଅନେକ ଅଭିନନ୍ଦନ,,False,Fri Apr 14 07:49:19 +0000 2017,1018,852790860475383809
21548,Twitter Media Studio,"राजनाथ जी, सत्ता को सच्चाई दिखाने के लिए धन्यवाद। 
सत्यमेव जयते। https://t.co/9ilxgkqkwP",,False,Sat Feb 10 12:54:10 +0000 2018,8724,962308713976680449
